algorithm,data_type,array_size,run_id,time_us,char_comparisons
standard_mergesort,reverse_sorted,500,10,122,3869
standard_mergesort,reverse_sorted,600,1,168,4965
standard_mergesort,reverse_sorted,600,2,176,4965
standard_mergesort,reverse_sorted,600,3,160,4965
standard_mergesort,reverse_sorted,600,4,159,4965
standard_mergesort,reverse_sorted,600,5,151,4965
standard_mergesort,reverse_sorted,600,6,151,4965
standard_mergesort,reverse_sorted,600,7,148,4965
standard_mergesort,reverse_sorted,600,8,146,4965
standard_mergesort,reverse_sorted,600,9,154,4965
standard_mergesort,reverse_sorted,600,10,166,4965
standard_mergesort,reverse_sorted,700,1,213,5864
standard_mergesort,reverse_sorted,700,2,229,5864
standard_mergesort,reverse_sorted,700,3,194,5864
standard_mergesort,reverse_sorted,700,4,197,5864
standard_mergesort,reverse_sorted,700,5,189,5864
standard_mergesort,reverse_sorted,700,6,208,5864
standard_mergesort,reverse_sorted,700,7,198,5864
standard_mergesort,reverse_sorted,700,8,186,5864
standard_mergesort,reverse_sorted,700,9,186,5864
standard_mergesort,reverse_sorted,700,10,204,5864
standard_mergesort,reverse_sorted,800,1,242,6697
standard_mergesort,reverse_sorted,800,2,231,6697
standard_mergesort,reverse_sorted,800,3,239,6697
standard_mergesort,reverse_sorted,800,4,225,6697
standard_mergesort,reverse_sorted,800,5,217,6697
standard_mergesort,reverse_sorted,800,6,227,6697
standard_mergesort,reverse_sorted,800,7,242,6697
standard_mergesort,reverse_sorted,800,8,218,6697
standard_mergesort,reverse_sorted,800,9,214,6697
standard_mergesort,reverse_sorted,800,10,220,6697
standard_mergesort,reverse_sorted,900,1,271,7508
standard_mergesort,reverse_sorted,900,2,258,7508
standard_mergesort,reverse_sorted,900,3,275,7508
standard_mergesort,reverse_sorted,900,4,270,7508
standard_mergesort,reverse_sorted,900,5,262,7508
standard_mergesort,reverse_sorted,900,6,255,7508
standard_mergesort,reverse_sorted,900,7,255,7508
standard_mergesort,reverse_sorted,900,8,249,7508
standard_mergesort,reverse_sorted,900,9,248,7508
standard_mergesort,reverse_sorted,900,10,274,7508
standard_mergesort,reverse_sorted,1000,1,303,8170
standard_mergesort,reverse_sorted,1000,2,303,8170
standard_mergesort,reverse_sorted,1000,3,288,8170
standard_mergesort,reverse_sorted,1000,4,283,8170
standard_mergesort,reverse_sorted,1000,5,305,8170
standard_mergesort,reverse_sorted,1000,6,286,8170
standard_mergesort,reverse_sorted,1000,7,288,8170
standard_mergesort,reverse_sorted,1000,8,315,8170
standard_mergesort,reverse_sorted,1000,9,292,8170
standard_mergesort,reverse_sorted,1000,10,289,8170
standard_mergesort,reverse_sorted,1100,1,345,9332
standard_mergesort,reverse_sorted,1100,2,319,9332
standard_mergesort,reverse_sorted,1100,3,340,9332
standard_mergesort,reverse_sorted,1100,4,320,9332
standard_mergesort,reverse_sorted,1100,5,317,9332
standard_mergesort,reverse_sorted,1100,6,318,9332
standard_mergesort,reverse_sorted,1100,7,312,9332
standard_mergesort,reverse_sorted,1100,8,333,9332
standard_mergesort,reverse_sorted,1100,9,321,9332
standard_mergesort,reverse_sorted,1100,10,326,9332
standard_mergesort,reverse_sorted,1200,1,372,10438
standard_mergesort,reverse_sorted,1200,2,363,10438
standard_mergesort,reverse_sorted,1200,3,377,10438
standard_mergesort,reverse_sorted,1200,4,357,10438
standard_mergesort,reverse_sorted,1200,5,356,10438
standard_mergesort,reverse_sorted,1200,6,360,10438
standard_mergesort,reverse_sorted,1200,7,389,10438
standard_mergesort,reverse_sorted,1200,8,382,10438
standard_mergesort,reverse_sorted,1200,9,375,10438
standard_mergesort,reverse_sorted,1200,10,356,10438
standard_mergesort,reverse_sorted,1300,1,414,11459
standard_mergesort,reverse_sorted,1300,2,400,11459
standard_mergesort,reverse_sorted,1300,3,420,11459
standard_mergesort,reverse_sorted,1300,4,387,11459
standard_mergesort,reverse_sorted,1300,5,403,11459
standard_mergesort,reverse_sorted,1300,6,390,11459
standard_mergesort,reverse_sorted,1300,7,381,11459
standard_mergesort,reverse_sorted,1300,8,402,11459
standard_mergesort,reverse_sorted,1300,9,388,11459
standard_mergesort,reverse_sorted,1300,10,381,11459
standard_mergesort,reverse_sorted,1400,1,454,12385
standard_mergesort,reverse_sorted,1400,2,419,12385
standard_mergesort,reverse_sorted,1400,3,432,12385
standard_mergesort,reverse_sorted,1400,4,442,12385
standard_mergesort,reverse_sorted,1400,5,434,12385
standard_mergesort,reverse_sorted,1400,6,426,12385
standard_mergesort,reverse_sorted,1400,7,465,12385
standard_mergesort,reverse_sorted,1400,8,433,12385
standard_mergesort,reverse_sorted,1400,9,433,12385
standard_mergesort,reverse_sorted,1400,10,411,12385
standard_mergesort,reverse_sorted,1500,1,470,13346
standard_mergesort,reverse_sorted,1500,2,461,13346
standard_mergesort,reverse_sorted,1500,3,442,13346
standard_mergesort,reverse_sorted,1500,4,461,13346
standard_mergesort,reverse_sorted,1500,5,449,13346
standard_mergesort,reverse_sorted,1500,6,457,13346
standard_mergesort,reverse_sorted,1500,7,458,13346
standard_mergesort,reverse_sorted,1500,8,465,13346
standard_mergesort,reverse_sorted,1500,9,467,13346
standard_mergesort,reverse_sorted,1500,10,454,13346
standard_mergesort,reverse_sorted,1600,1,523,14235
standard_mergesort,reverse_sorted,1600,2,490,14235
standard_mergesort,reverse_sorted,1600,3,510,14235
standard_mergesort,reverse_sorted,1600,4,498,14235
standard_mergesort,reverse_sorted,1600,5,508,14235
standard_mergesort,reverse_sorted,1600,6,540,14235
standard_mergesort,reverse_sorted,1600,7,503,14235
standard_mergesort,reverse_sorted,1600,8,510,14235
standard_mergesort,reverse_sorted,1600,9,505,14235
standard_mergesort,reverse_sorted,1600,10,484,14235
standard_mergesort,reverse_sorted,1700,1,592,15213
standard_mergesort,reverse_sorted,1700,2,584,15213
standard_mergesort,reverse_sorted,1700,3,541,15213
standard_mergesort,reverse_sorted,1700,4,539,15213
standard_mergesort,reverse_sorted,1700,5,547,15213
standard_mergesort,reverse_sorted,1700,6,525,15213
standard_mergesort,reverse_sorted,1700,7,528,15213
standard_mergesort,reverse_sorted,1700,8,537,15213
standard_mergesort,reverse_sorted,1700,9,518,15213
standard_mergesort,reverse_sorted,1700,10,556,15213
standard_mergesort,reverse_sorted,1800,1,616,15821
standard_mergesort,reverse_sorted,1800,2,562,15821
standard_mergesort,reverse_sorted,1800,3,562,15821
standard_mergesort,reverse_sorted,1800,4,572,15821
standard_mergesort,reverse_sorted,1800,5,560,15821
standard_mergesort,reverse_sorted,1800,6,561,15821
standard_mergesort,reverse_sorted,1800,7,588,15821
standard_mergesort,reverse_sorted,1800,8,581,15821
standard_mergesort,reverse_sorted,1800,9,541,15821
standard_mergesort,reverse_sorted,1800,10,582,15821
standard_mergesort,reverse_sorted,1900,1,642,16723
standard_mergesort,reverse_sorted,1900,2,606,16723
standard_mergesort,reverse_sorted,1900,3,582,16723
standard_mergesort,reverse_sorted,1900,4,610,16723
standard_mergesort,reverse_sorted,1900,5,593,16723
standard_mergesort,reverse_sorted,1900,6,705,16723
standard_mergesort,reverse_sorted,1900,7,668,16723
standard_mergesort,reverse_sorted,1900,8,597,16723
standard_mergesort,reverse_sorted,1900,9,605,16723
standard_mergesort,reverse_sorted,1900,10,585,16723
standard_mergesort,reverse_sorted,2000,1,679,17348
standard_mergesort,reverse_sorted,2000,2,644,17348
standard_mergesort,reverse_sorted,2000,3,645,17348
standard_mergesort,reverse_sorted,2000,4,635,17348
standard_mergesort,reverse_sorted,2000,5,726,17348
standard_mergesort,reverse_sorted,2000,6,632,17348
standard_mergesort,reverse_sorted,2000,7,725,17348
standard_mergesort,reverse_sorted,2000,8,687,17348
standard_mergesort,reverse_sorted,2000,9,691,17348
standard_mergesort,reverse_sorted,2000,10,673,17348
standard_mergesort,reverse_sorted,2100,1,890,18449
standard_mergesort,reverse_sorted,2100,2,753,18449
standard_mergesort,reverse_sorted,2100,3,749,18449
standard_mergesort,reverse_sorted,2100,4,848,18449
standard_mergesort,reverse_sorted,2100,5,766,18449
standard_mergesort,reverse_sorted,2100,6,761,18449
standard_mergesort,reverse_sorted,2100,7,738,18449
standard_mergesort,reverse_sorted,2100,8,758,18449
standard_mergesort,reverse_sorted,2100,9,733,18449
standard_mergesort,reverse_sorted,2100,10,725,18449
standard_mergesort,reverse_sorted,2200,1,901,19756
standard_mergesort,reverse_sorted,2200,2,744,19756
standard_mergesort,reverse_sorted,2200,3,737,19756
standard_mergesort,reverse_sorted,2200,4,725,19756
standard_mergesort,reverse_sorted,2200,5,785,19756
standard_mergesort,reverse_sorted,2200,6,784,19756
standard_mergesort,reverse_sorted,2200,7,764,19756
standard_mergesort,reverse_sorted,2200,8,761,19756
standard_mergesort,reverse_sorted,2200,9,730,19756
standard_mergesort,reverse_sorted,2200,10,721,19756
standard_mergesort,reverse_sorted,2300,1,768,20890
standard_mergesort,reverse_sorted,2300,2,764,20890
standard_mergesort,reverse_sorted,2300,3,806,20890
standard_mergesort,reverse_sorted,2300,4,781,20890
standard_mergesort,reverse_sorted,2300,5,782,20890
standard_mergesort,reverse_sorted,2300,6,774,20890
standard_mergesort,reverse_sorted,2300,7,757,20890
standard_mergesort,reverse_sorted,2300,8,742,20890
standard_mergesort,reverse_sorted,2300,9,763,20890
standard_mergesort,reverse_sorted,2300,10,756,20890
standard_mergesort,reverse_sorted,2400,1,818,22052
standard_mergesort,reverse_sorted,2400,2,784,22052
standard_mergesort,reverse_sorted,2400,3,766,22052
standard_mergesort,reverse_sorted,2400,4,777,22052
standard_mergesort,reverse_sorted,2400,5,778,22052
standard_mergesort,reverse_sorted,2400,6,791,22052
standard_mergesort,reverse_sorted,2400,7,790,22052
standard_mergesort,reverse_sorted,2400,8,797,22052
standard_mergesort,reverse_sorted,2400,9,796,22052
standard_mergesort,reverse_sorted,2400,10,803,22052
standard_mergesort,reverse_sorted,2500,1,854,23073
standard_mergesort,reverse_sorted,2500,2,845,23073
standard_mergesort,reverse_sorted,2500,3,839,23073
standard_mergesort,reverse_sorted,2500,4,831,23073
standard_mergesort,reverse_sorted,2500,5,826,23073
standard_mergesort,reverse_sorted,2500,6,823,23073
standard_mergesort,reverse_sorted,2500,7,833,23073
standard_mergesort,reverse_sorted,2500,8,833,23073
standard_mergesort,reverse_sorted,2500,9,826,23073
standard_mergesort,reverse_sorted,2500,10,823,23073
standard_mergesort,reverse_sorted,2600,1,899,24160
standard_mergesort,reverse_sorted,2600,2,899,24160
standard_mergesort,reverse_sorted,2600,3,896,24160
standard_mergesort,reverse_sorted,2600,4,904,24160
standard_mergesort,reverse_sorted,2600,5,903,24160
standard_mergesort,reverse_sorted,2600,6,985,24160
standard_mergesort,reverse_sorted,2600,7,876,24160
standard_mergesort,reverse_sorted,2600,8,852,24160
standard_mergesort,reverse_sorted,2600,9,867,24160
standard_mergesort,reverse_sorted,2600,10,883,24160
standard_mergesort,reverse_sorted,2700,1,927,25333
standard_mergesort,reverse_sorted,2700,2,940,25333
standard_mergesort,reverse_sorted,2700,3,904,25333
standard_mergesort,reverse_sorted,2700,4,892,25333
standard_mergesort,reverse_sorted,2700,5,904,25333
standard_mergesort,reverse_sorted,2700,6,894,25333
standard_mergesort,reverse_sorted,2700,7,896,25333
standard_mergesort,reverse_sorted,2700,8,901,25333
standard_mergesort,reverse_sorted,2700,9,907,25333
standard_mergesort,reverse_sorted,2700,10,902,25333
standard_mergesort,reverse_sorted,2800,1,927,26207
standard_mergesort,reverse_sorted,2800,2,930,26207
standard_mergesort,reverse_sorted,2800,3,929,26207
standard_mergesort,reverse_sorted,2800,4,934,26207
standard_mergesort,reverse_sorted,2800,5,942,26207
standard_mergesort,reverse_sorted,2800,6,967,26207
standard_mergesort,reverse_sorted,2800,7,939,26207
standard_mergesort,reverse_sorted,2800,8,999,26207
standard_mergesort,reverse_sorted,2800,9,984,26207
standard_mergesort,reverse_sorted,2800,10,980,26207
standard_mergesort,reverse_sorted,2900,1,1068,27116
standard_mergesort,reverse_sorted,2900,2,1000,27116
standard_mergesort,reverse_sorted,2900,3,999,27116
standard_mergesort,reverse_sorted,2900,4,1004,27116
standard_mergesort,reverse_sorted,2900,5,1056,27116
standard_mergesort,reverse_sorted,2900,6,980,27116
standard_mergesort,reverse_sorted,2900,7,992,27116
standard_mergesort,reverse_sorted,2900,8,1161,27116
standard_mergesort,reverse_sorted,2900,9,1019,27116
standard_mergesort,reverse_sorted,2900,10,1024,27116
standard_mergesort,reverse_sorted,3000,1,1138,28152
standard_mergesort,reverse_sorted,3000,2,1143,28152
standard_mergesort,reverse_sorted,3000,3,1287,28152
standard_mergesort,reverse_sorted,3000,4,1105,28152
standard_mergesort,reverse_sorted,3000,5,1087,28152
standard_mergesort,reverse_sorted,3000,6,1057,28152
standard_mergesort,reverse_sorted,3000,7,1049,28152
standard_mergesort,reverse_sorted,3000,8,1057,28152
standard_mergesort,reverse_sorted,3000,9,1031,28152
standard_mergesort,reverse_sorted,3000,10,1046,28152
standard_mergesort,nearly_sorted,100,1,18,655
standard_mergesort,nearly_sorted,100,2,14,655
standard_mergesort,nearly_sorted,100,3,11,655
standard_mergesort,nearly_sorted,100,4,11,655
standard_mergesort,nearly_sorted,100,5,10,655
standard_mergesort,nearly_sorted,100,6,11,655
standard_mergesort,nearly_sorted,100,7,11,655
standard_mergesort,nearly_sorted,100,8,11,655
standard_mergesort,nearly_sorted,100,9,13,655
standard_mergesort,nearly_sorted,100,10,11,655
standard_mergesort,nearly_sorted,200,1,43,1480
standard_mergesort,nearly_sorted,200,2,41,1480
standard_mergesort,nearly_sorted,200,3,39,1480
standard_mergesort,nearly_sorted,200,4,37,1480
standard_mergesort,nearly_sorted,200,5,28,1480
standard_mergesort,nearly_sorted,200,6,28,1480
standard_mergesort,nearly_sorted,200,7,28,1480
standard_mergesort,nearly_sorted,200,8,28,1480
standard_mergesort,nearly_sorted,200,9,28,1480
standard_mergesort,nearly_sorted,200,10,27,1480
standard_mergesort,nearly_sorted,300,1,79,2327
standard_mergesort,nearly_sorted,300,2,58,2327
standard_mergesort,nearly_sorted,300,3,54,2327
standard_mergesort,nearly_sorted,300,4,46,2327
standard_mergesort,nearly_sorted,300,5,52,2327
standard_mergesort,nearly_sorted,300,6,51,2327
standard_mergesort,nearly_sorted,300,7,51,2327
standard_mergesort,nearly_sorted,300,8,48,2327
standard_mergesort,nearly_sorted,300,9,42,2327
standard_mergesort,nearly_sorted,300,10,47,2327
standard_mergesort,nearly_sorted,400,1,85,3201
standard_mergesort,nearly_sorted,400,2,84,3201
standard_mergesort,nearly_sorted,400,3,73,3201
standard_mergesort,nearly_sorted,400,4,77,3201
standard_mergesort,nearly_sorted,400,5,71,3201
standard_mergesort,nearly_sorted,400,6,66,3201
standard_mergesort,nearly_sorted,400,7,70,3201
standard_mergesort,nearly_sorted,400,8,68,3201
standard_mergesort,nearly_sorted,400,9,93,3201
standard_mergesort,nearly_sorted,400,10,84,3201
standard_mergesort,nearly_sorted,500,1,116,4295
standard_mergesort,nearly_sorted,500,2,100,4295
standard_mergesort,nearly_sorted,500,3,105,4295
standard_mergesort,nearly_sorted,500,4,87,4295
standard_mergesort,nearly_sorted,500,5,92,4295
standard_mergesort,nearly_sorted,500,6,84,4295
standard_mergesort,nearly_sorted,500,7,83,4295
standard_mergesort,nearly_sorted,500,8,86,4295
standard_mergesort,nearly_sorted,500,9,81,4295
standard_mergesort,nearly_sorted,500,10,80,4295
standard_mergesort,nearly_sorted,600,1,147,5073
standard_mergesort,nearly_sorted,600,2,119,5073
standard_mergesort,nearly_sorted,600,3,113,5073
standard_mergesort,nearly_sorted,600,4,110,5073
standard_mergesort,nearly_sorted,600,5,106,5073
standard_mergesort,nearly_sorted,600,6,104,5073
standard_mergesort,nearly_sorted,600,7,106,5073
standard_mergesort,nearly_sorted,600,8,118,5073
standard_mergesort,nearly_sorted,600,9,105,5073
standard_mergesort,nearly_sorted,600,10,102,5073
standard_mergesort,nearly_sorted,700,1,153,5945
standard_mergesort,nearly_sorted,700,2,148,5945
standard_mergesort,nearly_sorted,700,3,147,5945
standard_mergesort,nearly_sorted,700,4,128,5945
standard_mergesort,nearly_sorted,700,5,135,5945
standard_mergesort,nearly_sorted,700,6,132,5945
standard_mergesort,nearly_sorted,700,7,132,5945
standard_mergesort,nearly_sorted,700,8,131,5945
standard_mergesort,nearly_sorted,700,9,137,5945
standard_mergesort,nearly_sorted,700,10,121,5945
standard_mergesort,nearly_sorted,800,1,169,6801
standard_mergesort,nearly_sorted,800,2,162,6801
standard_mergesort,nearly_sorted,800,3,163,6801
standard_mergesort,nearly_sorted,800,4,173,6801
standard_mergesort,nearly_sorted,800,5,156,6801
standard_mergesort,nearly_sorted,800,6,155,6801
standard_mergesort,nearly_sorted,800,7,146,6801
standard_mergesort,nearly_sorted,800,8,144,6801
standard_mergesort,nearly_sorted,800,9,154,6801
standard_mergesort,nearly_sorted,800,10,143,6801
standard_mergesort,nearly_sorted,900,1,205,7943
standard_mergesort,nearly_sorted,900,2,200,7943
standard_mergesort,nearly_sorted,900,3,205,7943
standard_mergesort,nearly_sorted,900,4,187,7943
standard_mergesort,nearly_sorted,900,5,184,7943
standard_mergesort,nearly_sorted,900,6,184,7943
standard_mergesort,nearly_sorted,900,7,187,7943
standard_mergesort,nearly_sorted,900,8,180,7943
standard_mergesort,nearly_sorted,900,9,178,7943
standard_mergesort,nearly_sorted,900,10,173,7943
standard_mergesort,nearly_sorted,1000,1,239,8959
standard_mergesort,nearly_sorted,1000,2,210,8959
standard_mergesort,nearly_sorted,1000,3,211,8959
standard_mergesort,nearly_sorted,1000,4,200,8959
standard_mergesort,nearly_sorted,1000,5,237,8959
standard_mergesort,nearly_sorted,1000,6,205,8959
standard_mergesort,nearly_sorted,1000,7,204,8959
standard_mergesort,nearly_sorted,1000,8,213,8959
standard_mergesort,nearly_sorted,1000,9,194,8959
standard_mergesort,nearly_sorted,1000,10,203,8959
standard_mergesort,nearly_sorted,1100,1,239,9849
standard_mergesort,nearly_sorted,1100,2,248,9849
standard_mergesort,nearly_sorted,1100,3,237,9849
standard_mergesort,nearly_sorted,1100,4,235,9849
standard_mergesort,nearly_sorted,1100,5,246,9849
standard_mergesort,nearly_sorted,1100,6,225,9849
standard_mergesort,nearly_sorted,1100,7,227,9849
standard_mergesort,nearly_sorted,1100,8,279,9849
standard_mergesort,nearly_sorted,1100,9,256,9849
standard_mergesort,nearly_sorted,1100,10,264,9849
standard_mergesort,nearly_sorted,1200,1,306,10706
standard_mergesort,nearly_sorted,1200,2,276,10706
standard_mergesort,nearly_sorted,1200,3,262,10706
standard_mergesort,nearly_sorted,1200,4,274,10706
standard_mergesort,nearly_sorted,1200,5,270,10706
standard_mergesort,nearly_sorted,1200,6,281,10706
standard_mergesort,nearly_sorted,1200,7,274,10706
standard_mergesort,nearly_sorted,1200,8,262,10706
standard_mergesort,nearly_sorted,1200,9,265,10706
standard_mergesort,nearly_sorted,1200,10,288,10706
standard_mergesort,nearly_sorted,1300,1,318,11558
standard_mergesort,nearly_sorted,1300,2,301,11558
standard_mergesort,nearly_sorted,1300,3,296,11558
standard_mergesort,nearly_sorted,1300,4,280,11558
standard_mergesort,nearly_sorted,1300,5,296,11558
standard_mergesort,nearly_sorted,1300,6,276,11558
standard_mergesort,nearly_sorted,1300,7,279,11558
standard_mergesort,nearly_sorted,1300,8,295,11558
standard_mergesort,nearly_sorted,1300,9,276,11558
standard_mergesort,nearly_sorted,1300,10,275,11558
standard_mergesort,nearly_sorted,1400,1,330,12465
standard_mergesort,nearly_sorted,1400,2,318,12465
standard_mergesort,nearly_sorted,1400,3,340,12465
standard_mergesort,nearly_sorted,1400,4,311,12465
standard_mergesort,nearly_sorted,1400,5,332,12465
standard_mergesort,nearly_sorted,1400,6,302,12465
standard_mergesort,nearly_sorted,1400,7,305,12465
standard_mergesort,nearly_sorted,1400,8,327,12465
standard_mergesort,nearly_sorted,1400,9,299,12465
standard_mergesort,nearly_sorted,1400,10,308,12465
standard_mergesort,nearly_sorted,1500,1,343,13579
standard_mergesort,nearly_sorted,1500,2,345,13579
standard_mergesort,nearly_sorted,1500,3,350,13579
standard_mergesort,nearly_sorted,1500,4,328,13579
standard_mergesort,nearly_sorted,1500,5,363,13579
standard_mergesort,nearly_sorted,1500,6,331,13579
standard_mergesort,nearly_sorted,1500,7,345,13579
standard_mergesort,nearly_sorted,1500,8,333,13579
standard_mergesort,nearly_sorted,1500,9,357,13579
standard_mergesort,nearly_sorted,1500,10,376,13579
standard_mergesort,nearly_sorted,1600,1,407,14422
standard_mergesort,nearly_sorted,1600,2,408,14422
standard_mergesort,nearly_sorted,1600,3,372,14422
standard_mergesort,nearly_sorted,1600,4,382,14422
standard_mergesort,nearly_sorted,1600,5,366,14422
standard_mergesort,nearly_sorted,1600,6,387,14422
standard_mergesort,nearly_sorted,1600,7,359,14422
standard_mergesort,nearly_sorted,1600,8,369,14422
standard_mergesort,nearly_sorted,1600,9,359,14422
standard_mergesort,nearly_sorted,1600,10,377,14422
standard_mergesort,nearly_sorted,1700,1,419,15430
standard_mergesort,nearly_sorted,1700,2,422,15430
standard_mergesort,nearly_sorted,1700,3,397,15430
standard_mergesort,nearly_sorted,1700,4,400,15430
standard_mergesort,nearly_sorted,1700,5,381,15430
standard_mergesort,nearly_sorted,1700,6,397,15430
standard_mergesort,nearly_sorted,1700,7,398,15430
standard_mergesort,nearly_sorted,1700,8,409,15430
standard_mergesort,nearly_sorted,1700,9,394,15430
standard_mergesort,nearly_sorted,1700,10,401,15430
standard_mergesort,nearly_sorted,1800,1,445,16480
standard_mergesort,nearly_sorted,1800,2,453,16480
standard_mergesort,nearly_sorted,1800,3,411,16480
standard_mergesort,nearly_sorted,1800,4,414,16480
standard_mergesort,nearly_sorted,1800,5,400,16480
standard_mergesort,nearly_sorted,1800,6,402,16480
standard_mergesort,nearly_sorted,1800,7,403,16480
standard_mergesort,nearly_sorted,1800,8,404,16480
standard_mergesort,nearly_sorted,1800,9,402,16480
standard_mergesort,nearly_sorted,1800,10,410,16480
standard_mergesort,nearly_sorted,1900,1,473,17481
standard_mergesort,nearly_sorted,1900,2,442,17481
standard_mergesort,nearly_sorted,1900,3,448,17481
standard_mergesort,nearly_sorted,1900,4,439,17481
standard_mergesort,nearly_sorted,1900,5,452,17481
standard_mergesort,nearly_sorted,1900,6,432,17481
standard_mergesort,nearly_sorted,1900,7,432,17481
standard_mergesort,nearly_sorted,1900,8,445,17481
standard_mergesort,nearly_sorted,1900,9,444,17481
standard_mergesort,nearly_sorted,1900,10,445,17481
standard_mergesort,nearly_sorted,2000,1,477,18578
standard_mergesort,nearly_sorted,2000,2,474,18578
standard_mergesort,nearly_sorted,2000,3,467,18578
standard_mergesort,nearly_sorted,2000,4,459,18578
standard_mergesort,nearly_sorted,2000,5,484,18578
standard_mergesort,nearly_sorted,2000,6,457,18578
standard_mergesort,nearly_sorted,2000,7,477,18578
standard_mergesort,nearly_sorted,2000,8,473,18578
standard_mergesort,nearly_sorted,2000,9,473,18578
standard_mergesort,nearly_sorted,2000,10,452,18578
standard_mergesort,nearly_sorted,2100,1,510,19738
standard_mergesort,nearly_sorted,2100,2,537,19738
standard_mergesort,nearly_sorted,2100,3,489,19738
standard_mergesort,nearly_sorted,2100,4,482,19738
standard_mergesort,nearly_sorted,2100,5,527,19738
standard_mergesort,nearly_sorted,2100,6,496,19738
standard_mergesort,nearly_sorted,2100,7,497,19738
standard_mergesort,nearly_sorted,2100,8,501,19738
standard_mergesort,nearly_sorted,2100,9,485,19738
standard_mergesort,nearly_sorted,2100,10,509,19738
standard_mergesort,nearly_sorted,2200,1,569,20487
standard_mergesort,nearly_sorted,2200,2,555,20487
standard_mergesort,nearly_sorted,2200,3,549,20487
standard_mergesort,nearly_sorted,2200,4,544,20487
standard_mergesort,nearly_sorted,2200,5,509,20487
standard_mergesort,nearly_sorted,2200,6,523,20487
standard_mergesort,nearly_sorted,2200,7,520,20487
standard_mergesort,nearly_sorted,2200,8,515,20487
standard_mergesort,nearly_sorted,2200,9,535,20487
standard_mergesort,nearly_sorted,2200,10,511,20487
standard_mergesort,nearly_sorted,2300,1,552,21456
standard_mergesort,nearly_sorted,2300,2,566,21456
standard_mergesort,nearly_sorted,2300,3,567,21456
standard_mergesort,nearly_sorted,2300,4,555,21456
standard_mergesort,nearly_sorted,2300,5,599,21456
standard_mergesort,nearly_sorted,2300,6,562,21456
standard_mergesort,nearly_sorted,2300,7,537,21456
standard_mergesort,nearly_sorted,2300,8,533,21456
standard_mergesort,nearly_sorted,2300,9,550,21456
standard_mergesort,nearly_sorted,2300,10,554,21456
standard_mergesort,nearly_sorted,2400,1,574,22126
standard_mergesort,nearly_sorted,2400,2,593,22126
standard_mergesort,nearly_sorted,2400,3,587,22126
standard_mergesort,nearly_sorted,2400,4,574,22126
standard_mergesort,nearly_sorted,2400,5,563,22126
standard_mergesort,nearly_sorted,2400,6,610,22126
standard_mergesort,nearly_sorted,2400,7,594,22126
standard_mergesort,nearly_sorted,2400,8,556,22126
standard_mergesort,nearly_sorted,2400,9,577,22126
standard_mergesort,nearly_sorted,2400,10,672,22126
standard_mergesort,nearly_sorted,2500,1,630,23250
standard_mergesort,nearly_sorted,2500,2,604,23250
standard_mergesort,nearly_sorted,2500,3,631,23250
standard_mergesort,nearly_sorted,2500,4,648,23250
standard_mergesort,nearly_sorted,2500,5,643,23250
standard_mergesort,nearly_sorted,2500,6,618,23250
standard_mergesort,nearly_sorted,2500,7,605,23250
standard_mergesort,nearly_sorted,2500,8,636,23250
standard_mergesort,nearly_sorted,2500,9,631,23250
standard_mergesort,nearly_sorted,2500,10,619,23250
standard_mergesort,nearly_sorted,2600,1,656,24162
standard_mergesort,nearly_sorted,2600,2,642,24162
standard_mergesort,nearly_sorted,2600,3,654,24162
standard_mergesort,nearly_sorted,2600,4,655,24162
standard_mergesort,nearly_sorted,2600,5,654,24162
standard_mergesort,nearly_sorted,2600,6,635,24162
standard_mergesort,nearly_sorted,2600,7,637,24162
standard_mergesort,nearly_sorted,2600,8,651,24162
standard_mergesort,nearly_sorted,2600,9,650,24162
standard_mergesort,nearly_sorted,2600,10,649,24162
standard_mergesort,nearly_sorted,2700,1,719,25179
standard_mergesort,nearly_sorted,2700,2,682,25179
standard_mergesort,nearly_sorted,2700,3,658,25179
standard_mergesort,nearly_sorted,2700,4,672,25179
standard_mergesort,nearly_sorted,2700,5,681,25179
standard_mergesort,nearly_sorted,2700,6,669,25179
standard_mergesort,nearly_sorted,2700,7,702,25179
standard_mergesort,nearly_sorted,2700,8,670,25179
standard_mergesort,nearly_sorted,2700,9,660,25179
standard_mergesort,nearly_sorted,2700,10,661,25179
standard_mergesort,nearly_sorted,2800,1,704,26169
standard_mergesort,nearly_sorted,2800,2,724,26169
standard_mergesort,nearly_sorted,2800,3,706,26169
standard_mergesort,nearly_sorted,2800,4,686,26169
standard_mergesort,nearly_sorted,2800,5,707,26169
standard_mergesort,nearly_sorted,2800,6,676,26169
standard_mergesort,nearly_sorted,2800,7,687,26169
standard_mergesort,nearly_sorted,2800,8,694,26169
standard_mergesort,nearly_sorted,2800,9,706,26169
standard_mergesort,nearly_sorted,2800,10,809,26169
standard_mergesort,nearly_sorted,2900,1,726,27237
standard_mergesort,nearly_sorted,2900,2,704,27237
standard_mergesort,nearly_sorted,2900,3,730,27237
standard_mergesort,nearly_sorted,2900,4,692,27237
standard_mergesort,nearly_sorted,2900,5,701,27237
standard_mergesort,nearly_sorted,2900,6,712,27237
standard_mergesort,nearly_sorted,2900,7,717,27237
standard_mergesort,nearly_sorted,2900,8,736,27237
standard_mergesort,nearly_sorted,2900,9,768,27237
standard_mergesort,nearly_sorted,2900,10,778,27237
standard_mergesort,nearly_sorted,3000,1,872,28443
